path,class_id,class_name,top-1-pre_ID,top-1-pre_name,top-2-pre_ID,top-2-pre_name,top-3-pre_ID,top-3-pre_name,top-4-pre_ID,top-4-pre_name,top-5-pre_ID,top-5-pre_name,top-n_corr,0-belive,1-belive,2-belive,3-belive,4-belive,5-belive
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17206DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,1.0557146e-05,2.743215e-06,0.9871272,0.012531371,0.00014969906,0.00017844552
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17215DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,1,2fold,True,4.364178e-05,6.1064486e-05,0.9541638,0.038035937,0.0027857157,0.0049098623
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17220DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,3.5867182e-05,2.8486052e-06,0.9964629,0.0029579878,0.00046167063,7.8864745e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17241DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,3.5468587e-05,6.773311e-07,0.98161376,1.8417362e-05,0.00030794798,0.018023713
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17252DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,2.3890706e-07,1.932343e-08,0.9997389,1.8978493e-06,2.2517215e-06,0.00025665612
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17254DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,9.227793e-06,1.8350073e-06,0.99723023,1.8046272e-05,7.0600465e-05,0.0026700029
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17293DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.5056991e-05,7.863606e-06,0.99859625,0.0010028832,0.00022633992,0.00015155785
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17295DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,1,2fold,True,7.818224e-06,1.1853721e-05,0.9919852,0.007408255,0.00013968995,0.00044724834
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17309DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,1,2fold,True,4.512741e-06,5.2875134e-06,0.9936433,0.00015729884,0.00014735205,0.0060423096
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17311DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.3738247e-06,1.5904137e-08,0.9996371,2.6601292e-06,1.1079413e-05,0.00034767084
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17319DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,7.632879e-05,6.4414395e-05,0.54091114,0.45723018,0.00077244255,0.00094548636
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17328DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.00018573145,6.537694e-05,0.8769418,0.10967772,0.0038196377,0.009309791
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17352DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,1,2fold,True,0.0001782797,0.0002664504,0.9229275,0.029539017,0.005262633,0.04182611
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17400DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.0250744e-05,2.1986736e-07,0.94486225,4.2664782e-05,0.00037727412,0.054707404
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17405DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,8.943218e-07,1.2073879e-08,0.99992573,3.275389e-06,2.6288977e-05,4.3762953e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17411DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,0.00020801208,2.8093174e-05,0.99096245,0.00093843637,0.0030603057,0.0048027304
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17439DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.7524468e-06,1.0489202e-07,0.99984264,1.2955265e-05,2.670057e-05,0.00011579289
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17443DIC.png,2,dorsal intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,3,before intercalation,0,1.5fold,True,2.5072506e-05,7.1404145e-07,0.9990466,0.0001591076,0.0004232023,0.00034529448
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17450DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,6.698908e-09,2.3978758e-10,0.99999833,6.631449e-07,1.074556e-07,8.8644026e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17566DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,0.0004293612,3.0619462e-06,0.97457844,0.00096318877,0.0092263445,0.0147995185
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17577DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,0.00010555715,5.39891e-07,0.936093,0.005774503,0.0004328466,0.057593513
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17733DIC.png,2,dorsal intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,3,before intercalation,0,1.5fold,True,0.0013443981,0.00011231683,0.868844,0.0047453376,0.103603184,0.021350738
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17838DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.3442052e-06,2.7985356e-08,0.9997807,6.8516e-06,3.2144377e-05,0.00017892773
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17873DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,4.4056742e-05,2.2033394e-06,0.99638164,0.0002136613,0.00015960686,0.0031987138
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17888DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,1.446391e-05,1.826954e-07,0.99990666,2.2463413e-05,2.5277548e-05,3.099859e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_17900DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,1,2fold,True,0.00018791849,0.0006138619,0.91950166,0.0041913376,0.0035994244,0.07190581
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_19338DIC.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,6.805927e-05,1.4894254e-05,0.0825339,0.9159504,0.0011899858,0.00024282688
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_19837DIC.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,5,ventral enclosure,4,rotation,True,0.00020383026,0.15121602,0.24944873,0.5774921,0.00025606755,0.021383232
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_19839DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,1,2fold,True,1.0651318e-05,4.0631054e-05,0.9935666,0.0031668073,0.00029248363,0.0029229054
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_19871DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,2.413094e-07,7.662301e-08,0.9996344,0.00014139825,4.3465675e-06,0.0002196235
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20650DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,0.0007818147,4.498331e-05,0.97855544,0.017165758,0.0025292065,0.000922775
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20727DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.18158005e-05,7.3149677e-06,0.8001428,0.1990915,0.0005749348,0.00017168336
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20729DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,5.5302144e-06,4.2207185e-07,0.9997366,2.939733e-05,3.1588366e-05,0.00019652375
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20742DIC.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.00014315282,0.00012536864,0.018856388,0.97750026,0.00069057976,0.0026841664
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20773DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,3.6374743e-07,9.952342e-09,0.99997616,9.656731e-06,9.032854e-06,4.7414856e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20801DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,8.37702e-06,3.505774e-07,0.99960464,0.00019544615,0.00017101534,2.0263451e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20814DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,3.4218422e-07,2.8071039e-09,0.99998474,1.494451e-06,5.2843566e-06,8.135522e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20828DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,4.823835e-05,2.5215836e-06,0.99901783,0.00071284524,0.0001106353,0.00010790878
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20890DIC.png,2,dorsal intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,3,before intercalation,0,1.5fold,True,9.0447895e-07,2.0363299e-08,0.999962,3.210818e-06,1.9058034e-05,1.4924239e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20911DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,8.969503e-07,5.000159e-08,0.9998946,8.072943e-05,8.254584e-06,1.5366599e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20914DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,1.6028275e-07,7.0856228e-09,0.999992,5.939649e-06,1.1116049e-06,7.8028944e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_20995DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,1.5994588e-07,1.2401622e-07,0.9990044,0.0009759638,7.483234e-06,1.1892485e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21406DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,0,1.5fold,4,rotation,1,2fold,True,0.00028316997,3.9773106e-05,0.87142634,0.1280853,0.00014064314,2.4723491e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21407DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,5,ventral enclosure,4,rotation,1,2fold,True,2.207007e-06,6.1509845e-06,0.99552876,0.004343056,5.2122414e-05,6.768074e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21410DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,5.613984e-07,5.0257767e-09,0.9999033,4.9986033e-05,4.3704873e-05,2.4915005e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21412DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,0,1.5fold,4,rotation,5,ventral enclosure,True,4.0361792e-05,4.5174124e-06,0.99881077,0.0010962081,2.8814922e-05,1.9377956e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21426DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,9.647171e-07,2.3322684e-08,0.9999331,1.6922619e-05,2.2679742e-05,2.6295238e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21429DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,3,before intercalation,True,4.685497e-06,5.180776e-08,0.99857473,3.061256e-06,5.3488042e-05,0.0013638806
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21434DIC.png,2,dorsal intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,6.4828846e-06,1.2960743e-07,0.99971706,0.00014267325,0.00010798039,2.5743679e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21441DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,4.828186e-06,3.01966e-07,0.9963631,1.7261103e-05,0.00017818759,0.0034363165
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21444DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,0,1.5fold,True,4.583714e-08,1.7762414e-09,0.9999993,2.0891072e-07,2.2383072e-07,2.4628403e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_21446DIC.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,3,before intercalation,1,2fold,True,3.335199e-05,0.0001419936,0.9937675,0.000666923,0.001008789,0.0043814885
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_915 - 4.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.00050433463,0.00010952839,0.3516821,0.6380162,0.0016027208,0.008085153
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_917 - 6.png,2,dorsal intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.0006820341,0.00040624253,0.15686002,0.8328028,0.0008761292,0.00837275
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\dorsal intercalation\_929 - 5.png,2,dorsal intercalation,2,dorsal intercalation,5,ventral enclosure,3,before intercalation,4,rotation,0,1.5fold,True,0.00013534793,3.428807e-06,0.99194497,0.0030489156,0.0003066194,0.0045606494
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\150.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.00014744519,3.7726873e-05,0.0033766492,0.995333,0.00022934361,0.00087578525
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\170.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,1,2fold,4,rotation,True,2.586773e-06,5.936353e-06,0.00028185052,0.9996859,4.5759894e-06,1.9234883e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\175.png,3,before intercalation,3,before intercalation,1,2fold,2,dorsal intercalation,0,1.5fold,4,rotation,True,4.7712774e-07,1.9323656e-06,1.6629463e-06,0.9999956,3.1149438e-07,2.2095703e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\4.png,3,before intercalation,3,before intercalation,1,2fold,0,1.5fold,2,dorsal intercalation,4,rotation,True,0.0002564268,0.0005311813,0.00020298926,0.9989906,1.2170694e-05,6.623923e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_1014 - 2.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,6.8002206e-05,3.0538864e-05,0.005815749,0.99170774,0.0012005789,0.0011773085
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_1026 - 3.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,4,rotation,0,1.5fold,True,1.199215e-07,2.0359576e-06,3.9308984e-06,0.9999937,1.4281667e-07,5.4975306e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_1026 - 31.png,3,before intercalation,3,before intercalation,1,2fold,2,dorsal intercalation,0,1.5fold,4,rotation,True,3.3219436e-07,7.948516e-06,3.3519582e-06,0.9999883,4.9746465e-08,4.1728843e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16453DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,5,ventral enclosure,True,3.0981875e-05,0.00010696308,0.0012095119,0.9986148,1.1468335e-05,2.6224083e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16470DIC.png,3,before intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,0.00051061827,1.9860547e-05,0.9436613,0.04460085,0.010376503,0.0008309269
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16473DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,1,2fold,True,1.3484239e-05,1.46858565e-05,0.032686308,0.96709967,0.0001591787,2.665778e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16592DIC.png,3,before intercalation,3,before intercalation,1,2fold,5,ventral enclosure,4,rotation,2,dorsal intercalation,True,5.668008e-07,5.8231562e-06,1.7268429e-06,0.9999856,2.8421996e-06,3.4843554e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16617DIC.png,3,before intercalation,2,dorsal intercalation,3,before intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,2.4488643e-06,7.3828794e-08,0.9952728,0.0046954304,2.447404e-05,4.7822314e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16618DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,4,rotation,True,5.3243453e-05,8.815477e-05,0.000853805,0.99898916,8.99694e-06,6.650333e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16628DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,5,ventral enclosure,4,rotation,True,3.934258e-06,0.00015411757,0.0067024906,0.99312407,4.167887e-06,1.1245795e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16654DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,4,rotation,True,4.57247e-08,1.2441026e-07,1.8132523e-06,0.999998,3.1935297e-08,6.384282e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16696DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,1,2fold,0,1.5fold,True,3.3244788e-07,1.1665039e-06,2.1189006e-05,0.99997485,2.1094515e-06,3.3073644e-07
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16703DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,4,rotation,True,7.710237e-07,1.6167679e-06,3.721136e-06,0.9999938,8.243695e-08,2.0302126e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16704DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,0,1.5fold,4,rotation,5,ventral enclosure,True,0.0005738038,7.3662435e-05,0.13418292,0.86471045,0.00033860333,0.00012054348
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16726DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,0,1.5fold,5,ventral enclosure,True,8.917541e-06,1.4178257e-06,0.46927255,0.5306488,6.234826e-05,5.918333e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16745DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,4,rotation,0,1.5fold,True,0.00010902291,4.992661e-05,0.3523989,0.6461354,0.0004327227,0.00087402726
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16747DIC.png,3,before intercalation,3,before intercalation,0,1.5fold,2,dorsal intercalation,1,2fold,4,rotation,True,0.009965265,0.0006688681,0.0027223597,0.9863426,0.0002713543,2.9575463e-05
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16755DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,1,2fold,0,1.5fold,True,7.855839e-06,8.860237e-06,0.013260682,0.98671174,9.286291e-06,1.6028578e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16859DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,5,ventral enclosure,1,2fold,4,rotation,True,5.6607996e-07,4.1365697e-06,6.436679e-05,0.9999223,1.9850486e-06,6.672715e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16893DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,5,ventral enclosure,True,1.2304832e-06,3.1533402e-06,1.9820509e-05,0.99997437,2.515898e-07,1.1384396e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16894DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,0,1.5fold,1,2fold,4,rotation,True,2.0630852e-05,1.5630241e-05,0.001171311,0.9987802,8.2600145e-06,3.9983597e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16950DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,0,1.5fold,1,2fold,4,rotation,True,1.4859445e-07,1.241688e-07,7.671872e-07,0.9999989,2.0055182e-08,2.9454323e-09
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_16996DIC.png,3,before intercalation,3,before intercalation,1,2fold,0,1.5fold,2,dorsal intercalation,4,rotation,True,7.457649e-09,1.1044614e-07,7.2304487e-09,0.9999999,4.6043125e-10,1.4779586e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17002DIC.png,3,before intercalation,3,before intercalation,1,2fold,2,dorsal intercalation,5,ventral enclosure,0,1.5fold,True,1.1399757e-10,2.058067e-08,1.7002702e-10,1.0,7.37215e-11,1.2364458e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17025DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,4,rotation,True,9.569986e-08,1.2159157e-06,1.0797941e-05,0.99998784,7.949232e-08,2.5813087e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17038DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,0,1.5fold,4,rotation,True,3.962632e-09,1.1487555e-08,3.1450565e-08,1.0,3.6641645e-09,2.880058e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17047DIC.png,3,before intercalation,3,before intercalation,1,2fold,2,dorsal intercalation,0,1.5fold,4,rotation,True,4.26383e-09,5.5438868e-08,3.223326e-08,1.0,1.8595844e-09,3.3398556e-10
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17164DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,0,1.5fold,5,ventral enclosure,True,4.5665925e-06,1.9668616e-06,0.0002831768,0.99968076,2.6349244e-05,3.105231e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17168DIC.png,3,before intercalation,3,before intercalation,1,2fold,2,dorsal intercalation,0,1.5fold,4,rotation,True,3.7644702e-06,0.00018219072,9.4405395e-06,0.99980456,2.9522171e-08,2.5840766e-08
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17170DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,4,rotation,5,ventral enclosure,0,1.5fold,True,4.3753695e-05,2.0044188e-05,0.02240873,0.97703564,0.00038652788,0.00010529912
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17179DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,1,2fold,4,rotation,0,1.5fold,True,3.0442513e-06,8.491634e-06,4.2262887e-05,0.9999386,6.115542e-06,1.5585939e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17197DIC.png,3,before intercalation,3,before intercalation,0,1.5fold,2,dorsal intercalation,1,2fold,4,rotation,True,3.7130638e-05,1.5031407e-05,2.6920095e-05,0.999915,3.6545205e-06,2.213009e-06
C:/Users/liFangzheng/Desktop/LI Peiyue/embryo_split/val\gastrulation\_17218DIC.png,3,before intercalation,3,before intercalation,2,dorsal intercalation,0,1.5fold,4,rotation,1,2fold,True,5.2987493e-06,4.596036e-06,6.499263e-06,0.9999782,4.999966e-06,3.70072e-07
